date,Candidate_name,Comment,Election_year,Postal_data,Poll_data,Final_percentage
11/6/2019,Gotabaya,"When’s you became president of Sri Lanka, don’t let world to use you & country, if you smart you can use the world , that’s why smart western country’s doing right now, , god bless you! People in country",2019,52.61,53.22,52.25
11/5/2019,Gotabaya,"That's what should happen, sir. By listening to the people, you will be able to identify many problems and implement the appropriate measures quickly! May the help, protection, and blessings of the great God be with you",2019,52.61,53.22,52.25
11/5/2019,Gotabaya,It's a happy moment to find out the people's problem personally and give them some reliefwhen you get the power.,2019,52.61,53.22,52.25
11/5/2019,Gotabaya,These conversations provide another good sign that you will change the political culture of the country in the future. Good luck to you and my country!!!,2019,52.61,53.22,52.25
11/5/2019,Gotabaya,The country needs leadership. Definite victory. For the victory of all citizens,2019,52.61,53.22,52.25
11/5/2019,Gotabaya,Great vision about young generation. Priority for Information technology will be a one of the best decision,2019,52.61,53.22,52.25
11/5/2019,Gotabaya,One nation....on country ....great leader ..one and only gothabaya...,2019,52.61,53.22,52.25
11/5/2019,Gotabaya,Good luck n all the very best. God bless u,2019,52.61,53.22,52.25
11/5/2019,Gotabaya,Smart State Service with Smart State leader; GR#1,2019,52.61,53.22,52.25
11/5/2019,Gotabaya,That's a great idea.. there should be a mechanism that every one and every work should be valued by the efficiency and productivity of each individual .Thank you for the great idea.,2019,52.61,53.22,52.25
11/4/2019,Gotabaya,"You must be the catalyst, for change,srilanka will start changing from all aspect,A nation living in brother hood.",2019,52.61,53.22,52.25
11/4/2019,Gotabaya,Great sir,2019,52.61,53.22,52.25
11/4/2019,Gotabaya,These are all dramas. Even you can't properly act here.Your brother is a very good actor but you are not.,2019,52.61,53.22,52.25
11/4/2019,Gotabaya,You’re and your children going to good road. P l s. 16 th of November. Vote. Mr. Gotabaya. He had a family. Have a child. He’s not a joker like other s. We trust him,2019,52.61,53.22,52.25
11/4/2019,Gotabaya,There is going to be a family rule. The time is coming for everyone to lay their hands on their heads.,2019,52.61,53.22,52.25
11/4/2019,Gotabaya,This time you can become an outstanding leader in this country if you love the people of this country,2019,52.61,53.22,52.25
11/4/2019,Gotabaya,"Smart leaders in the world do same, people in country respect your colitis keeps that way & starts to pic smart people for build better Sri Lanka",2019,52.61,53.22,52.25
11/4/2019,Gotabaya,True. if you close to people. People will close to you..Great go go..,2019,52.61,53.22,52.25
11/3/2019,Gotabaya,Your victory is certain. Let's remove the corrupt people attached to the party and move the country forward,2019,52.61,53.22,52.25
11/3/2019,Gotabaya,Humility is the path to victory,2019,52.61,53.22,52.25
11/3/2019,Gotabaya,People with great opportunity Gotabaya Rajapaksha I appreciate you sir,2019,52.61,53.22,52.25
11/3/2019,Gotabaya,"Your safety is essential for the safety of this country, so be very careful and you are the only leader who can save this country.",2019,52.61,53.22,52.25
11/3/2019,Gotabaya,A free and independent country for our children. May they live forever without any fear.,2019,52.61,53.22,52.25
11/3/2019,Gotabaya,"Seeing that picture broughtWe believe in you sir. We believe that you will work in the future regardless of rank. By creating such incidents and spreading smear campaigns against you, the opponents may create wrong images about you. tears to my eyes These little bastards are asking the father of the nation that we need a country to be free. It turns out that the father replies with a beautiful smile that he will do it",2019,52.61,53.22,52.25
11/3/2019,Gotabaya,You are the only hope of the country Mr. May you protect mother Lak and get the strength of yoda…,2019,52.61,53.22,52.25
11/3/2019,Gotabaya,Good that you spoke to the people on the way kept this touch always became a leader on peoples hearts.thats the most valuble thing .,2019,52.61,53.22,52.25
11/3/2019,Gotabaya,"You are the pilot of a truly prosperous, safe and developing country. With education, discipline, under the same legal system, without any discrimination of caste, religion, color, party, or individual, may you receive the blessings of Jayashree Mahabo Samidu, help, protection, and courage.",2019,52.61,53.22,52.25
11/3/2019,Gotabaya,"What we want is our own country, not just food and houses, only a country that is ready to win in life. Good luck to you, Mr. Godabhaya, and to President Mahinda, he is still the president to me.",2019,52.61,53.22,52.25
11/3/2019,Gotabaya,You are the hope of the people of the country. Good luck to you.,2019,52.61,53.22,52.25
11/2/2019,Gotabaya,You are the only hope to our Mother Land Sir..stick on to your promises and save our nation...May God protect you and Bless you!,2019,52.61,53.22,52.25
11/2/2019,Gotabaya,God bless gota who has been blessed with God given godly qualities and also who cannot be challenged by anybody is going ahead with his commendable speeches on his development plans for a unified srilanka. God s choicest blessings be with him in his way to become the president of srilanka.,2019,52.61,53.22,52.25
11/2/2019,Gotabaya,"Tomorrow, our country will be only one Surapur",2019,52.61,53.22,52.25
11/2/2019,Gotabaya,Blessing to my Motherland,2019,52.61,53.22,52.25
11/2/2019,Gotabaya,There is no one other than Gotabaya who is blessed with godly qualities such as love kindness patriotism bravness loyalty peacefulness and determination to develop and unite the country irrespective of race religion cast giving equal opportunities and support s to everyone. So it is only Gotabaya who is capable of delivering all these . God bless gota for his victory.,2019,52.61,53.22,52.25
11/2/2019,Gotabaya,"Everyone prefers you to be yourself rather than being a politician...that is, you are Gotabaya Rajapaksa the man...that is the change we are hoping for...that is why we are hoping for a change that has never happened before..Bless you.....! !!",2019,52.61,53.22,52.25
11/2/2019,Gotabaya,No words to explain our Gratitude to you Sir! You are the only one who can take the country out of this mess! You are God sent with the blessings of the Noble Triple Gem!,2019,52.61,53.22,52.25
11/1/2019,Gotabaya,Our motherland next precident Gotabaya sir..it's.suwer triple gem bless,2019,52.61,53.22,52.25
11/1/2019,Gotabaya,Very Great Leader,2019,52.61,53.22,52.25
11/1/2019,Gotabaya,Congratulations,2019,52.61,53.22,52.25
11/1/2019,Gotabaya,That’s what is needed those who think of future generations for unity and harmony Wishing you every success sir ...,2019,52.61,53.22,52.25
11/1/2019,Gotabaya,You are going to be like the morning star that shines in the dawn of a new fresh day. We need a strong son like you to our Mother Lanka...May God bless you.,2019,52.61,53.22,52.25
11/1/2019,Gotabaya,You deserve to be the Leader to our CountryCongratulations,2019,52.61,53.22,52.25
11/1/2019,Gotabaya,Wish you all the best sir !!!,2019,52.61,53.22,52.25
11/1/2019,Gotabaya,You speak from the heart...we feel that... You smile from the heart We feel that too You are the only hope of our heart We feel that too... You are the only savior of the entire land It is clear to us that…,2019,52.61,53.22,52.25
11/1/2019,Gotabaya,"These are the innocent people who trust the politicians to deliver on their promises, but unfortunately again and again they were taken for a ride with broken promises (not MR). Over to you GR to finally DELIVER..... First let's make GR PRESIDENT...",2019,52.61,53.22,52.25
11/1/2019,Gotabaya,We feel very happy even though we have never seen you.,2019,52.61,53.22,52.25
10/31/2019,Gotabaya,"May the motherland be victorious. May Gotabhaya be blessed, may the hopes of the Sihala people of Lakwasi come to fruition and a prosperous future.",2019,52.61,53.22,52.25
10/31/2019,Gotabaya,Best wishes to Janhitakami Susangyoga and good luck!,2019,52.61,53.22,52.25
10/31/2019,Gotabaya,Mother Lanka's breath has ended when these slaves realize that this country has been subjected to these vultures.,2019,52.61,53.22,52.25
10/31/2019,Gotabaya,After 17 years Mr. Jaya Sajith won the fear until then...sad and sad....a country that feels like waiting....the cost to rule one family has been washed away and day by day Sajith's wave is increasing. Definitely…,2019,52.61,53.22,52.25
10/31/2019,Gotabaya,"You are a brotherly man close to my heart, Mother, even if the compass looks north, you are an intellectual at heart, let us be the president of our heart, my dedication and devotion to you is to make Gotabhaya Rajapaksa the president of our heart for the sake of the motherland, Jaya Sri.",2019,52.61,53.22,52.25
10/31/2019,Gotabaya,May the blessings and graces of God almighty be with you now and always to perform your activities smoothly and efficiently.,2019,52.61,53.22,52.25
10/31/2019,Gotabaya,You are the last hope for the fast dying country . Good luck .,2019,52.61,53.22,52.25
10/31/2019,Gotabaya,"First the country...boys and girls, love the country and the Sinhalese nation....we need a safe and undivided country for future generations...one country, one law...Mr. Jaya 💐💐💐💐",2019,52.61,53.22,52.25
10/30/2019,Gotabaya,"Congrats GR,YOU definitely have the strength and courage to bring all the communities together and build a better Sri Lanka for everyone!!",2019,52.61,53.22,52.25
10/30/2019,Gotabaya,Next leader 2020 will change system 100% sure,2019,52.61,53.22,52.25
10/30/2019,Gotabaya,U will be a great leader Sir God bless u.,2019,52.61,53.22,52.25
10/30/2019,Gotabaya,"We are expecting sir way you introduced modern election campaign system to our country, you will apply all modern management philosophy and techniques to develop Sri Lanka. Thanks to you today we can see minimum cutouts, banners and posters. All other president candidates following you in silence. Really it impressed and make us proud. Because YOUR'RE A TRUE LEADER! and we follow you.",2019,52.61,53.22,52.25
10/30/2019,Gotabaya,This is a must to develop the country.,2019,52.61,53.22,52.25
10/29/2019,Gotabaya,A secure country.....an agricultural economy......a technologically perfect development......that you will create........the aspiration of the people.....,2019,52.61,53.22,52.25
10/29/2019,Gotabaya,Many people hope that you will rebuild the country,2019,52.61,53.22,52.25
10/28/2019,Gotabaya,Salute you Sir we need a leader with that vision to develop bright future for our children. I trust you're the only one.,2019,52.61,53.22,52.25
10/28/2019,Gotabaya,2020 - 2030 the golden era of Sri Lankan political history with world's #1 smarat leader GR#1,2019,52.61,53.22,52.25
10/28/2019,Gotabaya,Excellent. We are always with you. We are requesting you to bring back this country where we can stand in front of the world with respect. All the best.,2019,52.61,53.22,52.25
10/27/2019,Gotabaya,We need you!!!! May all the best to your journey!!!!,2019,52.61,53.22,52.25
10/27/2019,Gotabaya,Good Luck. We believe your capacity. Respect you,2019,52.61,53.22,52.25
10/27/2019,Gotabaya,We're proud of our next president,2019,52.61,53.22,52.25
10/26/2019,Gotabaya,You are rare personality in the field srilankan politics. You are honest.you are genuine. Your effort is to do some honest service. Our best wishes. May the noble triple gem bless you.,2019,52.61,53.22,52.25
10/26/2019,Gotabaya,"This is not one person running the presidential election ,its the whole family, when gota becomes the president ,Mahinda will be the prime minister , siblings running a country will end up nothing left for the citizens , not a good sight",2019,52.61,53.22,52.25
10/26/2019,Gotabaya,Most require to read history & reality of who was GR and his formation. You should not support RW too. There is need of change but opinion is not GR.,2019,52.61,53.22,52.25
10/26/2019,Gotabaya,Priority should be given to our farmers who produce our staple food and feed the entire nation. We all must be grateful to them.,2019,52.61,53.22,52.25
10/26/2019,Gotabaya,Congrats.you have good vision.You are the ideal leader for the nation.,2019,52.61,53.22,52.25
10/25/2019,Gotabaya,Great Sir...bless you and congratulation,2019,52.61,53.22,52.25
10/25/2019,Gotabaya,We have breath of freedom with GR’s victory,2019,52.61,53.22,52.25
10/25/2019,Gotabaya,A good objective of leadership is to help those who are doing poorly. To do were and to help those who are doing well. To do even better.,2019,52.61,53.22,52.25
10/25/2019,Gotabaya,Wishes to you make a peaceful prosperous country to living together with other religion s and nationalities.Budusaranai Sir.,2019,52.61,53.22,52.25
10/24/2019,Gotabaya,"To protect and develop the country, the nation, the people, may you receive the blessing of Thurunu with valor, courage and strength.",2019,52.61,53.22,52.25
10/24/2019,Gotabaya,"If you are someone who protects the country, may you and that noble man win.",2019,52.61,53.22,52.25
10/24/2019,Gotabaya,Congratulations,2019,52.61,53.22,52.25
10/24/2019,Gotabaya,The real Sri Lankans have seen your service well. That's why we've chosen you as the right person. Congratulations better future for our country.,2019,52.61,53.22,52.25
10/24/2019,Gotabaya,Excellent A Great Leader,2019,52.61,53.22,52.25
10/24/2019,Gotabaya,"We bless you wholeheartedly ,take this country forward sir.",2019,52.61,53.22,52.25
10/21/2019,Gotabaya,Srilanka can develop .. only need good leadership .. we have a agriculture tourism .. nature ... we have a good friendly pepale .. just we need good leader ..100% u can ..every thing is posibale .. best wishes from Dubai,2019,52.61,53.22,52.25
10/21/2019,Gotabaya,Firm decision making is required. GR is the only hope,2019,52.61,53.22,52.25
10/21/2019,Gotabaya,"One law for all, any citizen can live anywhere in the country, strict rules to keep environment clean, introduce recycling household trash, rules to curb corruption in government institutes from lowest level to the top, curb unnecessary expenditure rendered to upkeep parliamentarians",2019,52.61,53.22,52.25
10/21/2019,Gotabaya,"There are lots of man power with in the country. But cannot use or very difficult to use. Do not like to work hard. Simply go by phones ect. Do not understand their value.Sir, Please setup the ATTITUDE more towards duty and the Responsibility.Thank you and Best wishes!!!",2019,52.61,53.22,52.25
10/19/2019,Gotabaya,"Bless you sir you gave us life woped out 30 long years war.I was so happy u become a presidential candidate.eventhough I couldn't come for cast vote for you as im working merchant navy but my family, relatives all waiting for the day Nov.16th.Victory for motherland",2019,52.61,53.22,52.25
10/19/2019,Gotabaya,"It is true that you will win When giving nominations, give nominations to intelligent people in every election so that we can send good people to Parliament.",2019,52.61,53.22,52.25
10/16/2019,Gotabaya,"The motto of 71 years has not changed. In every election, they talk about the formation of the country, but Sri Lanka is still a third world country. All that is happening is that they are developing.",2019,52.61,53.22,52.25
10/16/2019,Gotabaya,The hope of the motherland 🙏♥️🙏 The people who love the country will choose you as the President...…,2019,52.61,53.22,52.25
10/16/2019,Gotabaya,The whole country is with you. Win,2019,52.61,53.22,52.25
10/16/2019,Gotabaya,Other than GL all others are good for nothing. Leave them soon,2019,52.61,53.22,52.25
10/13/2019,Gotabaya,Even if the common people like you..don't think that we like the people around you..you know better than us that 95% are thieves and fraudsters. No,2019,52.61,53.22,52.25
10/13/2019,Gotabaya,You are conducting the election campaign very successfully. Everyone's blessings are due to you. We believe that you will lead this country to such success after becoming the President.,2019,52.61,53.22,52.25
10/13/2019,Gotabaya,This time we promise to give you the maximum votes...!,2019,52.61,53.22,52.25
10/11/2019,Gotabaya,This resounding victory is a reflection of what's to come in the near future! Hope to see you as President Sir.,2019,52.61,53.22,52.25
10/11/2019,Gotabaya,You are my president. My people’s president. My country’s president.One and only who supposed the war heroes and will stand for them it is his Excellency Gotabaya rajapaksa,2019,52.61,53.22,52.25
10/11/2019,Gotabaya,Do not satisfy yet ? There is nothing left you could make this country further poverty ?We just left our soul ? Please stay at home ..,2019,52.61,53.22,52.25
10/9/2019,Gotabaya,Gotabhaya Rajapaksa is the permanent president in 2020. The country is eagerly waiting for that day to come. Good luck. May our Mr. Gotabhaya achieve a great victory. Samma Sambudhu Saranai.,2019,52.61,53.22,52.25
10/9/2019,Gotabaya,"How humble Mani, our leaders, our children are waiting with this love with smiling faces. There is a big impact in that smile, you and Gotabaya Mathidunya.",2019,52.61,53.22,52.25
10/9/2019,Gotabaya,"No matter who comes to support in the presidential election, people must send the unqualified people home in a general election.",2019,52.61,53.22,52.25
10/9/2019,Gotabaya,"There is no need for him, he wasted crores of public money on a building in Rajagiri.. Mr. Gotabaya's good name will be lost because of him.",2019,52.61,53.22,52.25
11/14/2019,Sajith,"Gentlemen, you can't post those votes now??? Please learn to respect the disciplinary law. It is the basic foundation of building a country. Gentlemen, what kind of country will you build without knowing it and not doing it. The country needs a disciplined leader like Mr. Gotabaya",2019,39.47,40.45,41.99
11/14/2019,Sajith,The one who cannot protect the law of the election.. How can the country be protected?,2019,39.47,40.45,41.99
11/14/2019,Sajith,"First of all, respect the law of the country, bull, according to the law, you can't put it now, donkey son..... Now, how will you do when he comes to power, first of all, learn to respect the law, donkey.",2019,39.47,40.45,41.99
11/14/2019,Sajith,Those who break election rules. How can a man who blatantly violates election laws build a country?,2019,39.47,40.45,41.99
11/14/2019,Sajith,Congratulations vote for Sagith pramadasa please if you want to reform Sri lanka,2019,39.47,40.45,41.99
11/14/2019,Sajith,Advance congratulations..God bless you and your family inculding your mother,2019,39.47,40.45,41.99
11/14/2019,Sajith,Congratulations sir,2019,39.47,40.45,41.99
11/14/2019,Sajith,A leader who will make the change may gods blessings be upon Sajith,2019,39.47,40.45,41.99
11/14/2019,Sajith,Victory is ours. Our President,2019,39.47,40.45,41.99
11/14/2019,Sajith,only the crowds to see in every post.. not a single word of wisdom to show people how you are going to do it! look at Gota's page and see the words of an intelligent person...,2019,39.47,40.45,41.99
11/14/2019,Sajith,Congratulations sir,2019,39.47,40.45,41.99
11/13/2019,Sajith,"Mr. Sajith Premadasa will win, the sensitive and energetic young leader who knows the hearts of the people will win, with the help of the grandchildren, all the gods will be protected by the power of cosmic energy and all obstacles will be broken, and no one can prevent that the victory of our Mr. Sajith Premadasa will be a victory.",2019,39.47,40.45,41.99
11/13/2019,Sajith,"Good luck Sajid, if you have not been elected as a president, it is a bad destiny to all Srilankan folks. Wish and pray you to be our president",2019,39.47,40.45,41.99
11/13/2019,Sajith,Good luck sir. We are with you for a better future,2019,39.47,40.45,41.99
11/13/2019,Sajith,It is very unfair why can't we talk to you sir,2019,39.47,40.45,41.99
11/13/2019,Sajith,Good luck & I pray for you no doubt you are next President in Sri Lanka congratulations,2019,39.47,40.45,41.99
11/13/2019,Sajith,Masha Allah. May God grant you more and more strength good health & guide you. Hope for the best for the people of Sri . God bless.,2019,39.47,40.45,41.99
11/13/2019,Sajith,Blessings of the Noble Triple Gem and protection of all Devas. May you be our President.,2019,39.47,40.45,41.99
11/13/2019,Sajith,You are violating the election rules..Shame on u.Stop the live telecast,2019,39.47,40.45,41.99
11/13/2019,Sajith,You have to take over a broken country.,2019,39.47,40.45,41.99
11/13/2019,Sajith,The grasshopper eats milkweed,2019,39.47,40.45,41.99
11/13/2019,Sajith,Wish you God s blessings for aGreat victory!! We r Always with u,2019,39.47,40.45,41.99
11/12/2019,Sajith,A great leader. ..please rest now as u mudt be very tired sir. ...god bless u sir,2019,39.47,40.45,41.99
11/12/2019,Sajith,Congratulations to our next president sajith,2019,39.47,40.45,41.99
11/12/2019,Sajith,congratulations,2019,39.47,40.45,41.99
11/12/2019,Sajith,"Sajith belongs to Gampaha, but Gampaha does not belong to Sajith",2019,39.47,40.45,41.99
11/12/2019,Sajith,Wish u all the best Sajith!,2019,39.47,40.45,41.99
11/12/2019,Sajith,Sajith sounds very sincere and hope he would do his best to control the communal crowd of Gnana Sera & his dirty crowd who upset the apple cart !,2019,39.47,40.45,41.99
11/12/2019,Sajith,I amwith you and god is all so is with you you will come,2019,39.47,40.45,41.99
11/12/2019,Sajith,Congratulations,2019,39.47,40.45,41.99
11/12/2019,Sajith,I just saw a guy with his head swollen like that and arrogantly saying that I am the president.,2019,39.47,40.45,41.99
11/12/2019,Sajith,May the real artists of this country win with Sajith,2019,39.47,40.45,41.99
11/12/2019,Sajith,"If you vote for him, you have to create a country that is ready to go",2019,39.47,40.45,41.99
11/12/2019,Sajith,Whats the plan... without a plan how anybody can invent jobs?,2019,39.47,40.45,41.99
11/10/2019,Sajith,"You are the ""Next President of Sri Lanka"" ruling the Country with much Racial and Religious Harmony, Peace and Prosperity, and with a Great Vision in Developing - the Future Life of All Citizens of Sri Lanka, be it the Sinhalese, All Tamils, Muslims, Malays and Others Living in Much Unity and Harmony, and the Future of Our Country - ""Leading Sri Lanka - to a New Era with Much Greater Prosperity"".",2019,39.47,40.45,41.99
11/10/2019,Sajith,Congratulations sir,2019,39.47,40.45,41.99
11/10/2019,Sajith,Dear SajithYou are the last hope for us .........so you must overcome all the existing problems in the country and build the better nation for our next generation.We want democracy and not dictatorship so you will have to work hard and we will be with you....,2019,39.47,40.45,41.99
11/10/2019,Sajith,"I heard that you get up at 4.00 am & work till 12 midnight. By working 20 hours , you cannot develop the country...In management it says ....no of working hours do not show the efficiency or productivity.....! In your ministry you may do everything ...such as You may do everything..such as preparing letters, cleaning, typing, HR, Accounts, administration, planning, logistics etc. Try to learn principles of management ...by attending a class (NSBM, NIBM etc) or from your educated friends..Dr Harsha, Eran or Ravi Karunanayake. In the meantime, try to work as a team with team spirit. I can remember your father too made the same mistake. He worked alone. He did not care much about his cabinet of ministers comprised of capable visionary leaders Gamini & Lalith. This one man show attitude paved the way for infamous ""Impeachment Motion "" in August 1991. Ultimately,Gamini & Lalith formed DUNF. UNP defeated in 1994 and still suffering due to that incident. Learn from history. Better late than never.",2019,39.47,40.45,41.99
11/10/2019,Sajith,"Your Vote for this election to Sajith Premadasa is a contribution to the innocent helpless citizens crying for JUSTICE, and PROSPERITY , for them . Be human and make your contribution for the innocent , helpless citizens of Srilanka.",2019,39.47,40.45,41.99
11/10/2019,Sajith,"Enough IS enough. But why didn't he say this 4.5 years ago? When the 2 bond scams bled sri lanka blue? , when easter attacks devastated our peace ? What exactly did sajith prenadasa say? 0 !",2019,39.47,40.45,41.99
11/10/2019,Sajith,"It’s bit Difficult because some’s only agenda is to become a king and let commoners worship them and their whole family and to recognise the richest in the Asia too, When fail this time will try next.",2019,39.47,40.45,41.99
11/10/2019,Sajith,"When Ranil starts dictates term, all the promises of sajith will go for a six and we become again dum fools for our vote. I need to see ranil go home and sajith to be come UNP leader to vote him",2019,39.47,40.45,41.99
11/9/2019,Sajith,"Mr, Sajith please if time permits, go to kyrunegala and have a Meeting as you could not go due to these people cutting off the power. If you can do it you have complied your schedule for a clean sweep.",2019,39.47,40.45,41.99
11/9/2019,Sajith,"Rajapaksha family fears debate Because of their Mistake,If they are right,they should get into the debate,But the don""t come because of mistakes,our Cows doesn""t understand that...",2019,39.47,40.45,41.99
11/9/2019,Sajith,Who are you to challenge him. Challenge him about your sister's 5000 rupee notes,2019,39.47,40.45,41.99
11/9/2019,Sajith,Great. Congratulations,2019,39.47,40.45,41.99
11/9/2019,Sajith,"Funny that him being in the government and it’s going to be the same government in power now ,,,,,life doesn’t look this peaceful or happy or fun right now.. feeling doubtful",2019,39.47,40.45,41.99
11/9/2019,Sajith,Every cultured intelligent and who loves the country will vote for Sujith,2019,39.47,40.45,41.99
11/9/2019,Sajith,Jaya wewa! Mr Premadasa! Hope for the best!,2019,39.47,40.45,41.99
11/8/2019,Sajith,May i ask an question sir! how are you going to identify or prove from corrupt to clean ministers? Non have been convicted for their allegations in the countries judicial system.,2019,39.47,40.45,41.99
11/8/2019,Sajith,"Our prayers with you to establish a corruption free society where all Sri Lankans could live in peace and harmony without any prejudice; always maintaining religious and ethnic harmony, preventing any injustice to whatever community a citizen may belong to, and always ensuring territorial integrity of our nation, and uphold the Rule of Law at all instances. Independence of the Judiciary must be maintained at all costs, and no one should be allowed to influence any court of law in the Island.",2019,39.47,40.45,41.99
11/8/2019,Sajith,"Please do not nominate the people to the parliament or provincial councils rejected by the people in the ballot box. If they are experts in their fields, appoint them to the appropriate institutions.",2019,39.47,40.45,41.99
11/8/2019,Sajith,Yes all your supporters who stand by your side at your campaign rallies should also go,2019,39.47,40.45,41.99
11/8/2019,Sajith,Are you alright.. you need to go to a doctor asap.,2019,39.47,40.45,41.99
11/8/2019,Sajith,Definitely sajith sir is suitable to become as a president in current situation. So excite him. Anyway congratulations sir.,2019,39.47,40.45,41.99
11/8/2019,Sajith,Congratulations,2019,39.47,40.45,41.99
11/8/2019,Sajith,"Sajith Premadasa is the person to Lead the country with the policy to conform to the quote ""Render unto Caesar the things that are Caesar's, and unto God the things that are God's""",2019,39.47,40.45,41.99
11/8/2019,Sajith,We are with you for ever Sir. I But please give us a shelter for after you win this race. So sure. So true,2019,39.47,40.45,41.99
11/7/2019,Sajith,At least he is addressing the Nation Since he won't be able to Address the nation forever. His dream come true.,2019,39.47,40.45,41.99
11/7/2019,Sajith,congratulation. your vision is very exaptable to our nation,2019,39.47,40.45,41.99
11/7/2019,Sajith,"Every election people have high hopes. In our lifetime we have not seen a dedicated leader with a vision. Hope he can begin towards a change of direction. He can't do magic, we know. We need to see only a good effort.Good luck and blessings!",2019,39.47,40.45,41.99
11/7/2019,Sajith,He thinks already hes head of state?? Addressing the nation?Can he tell what he did in last 5 years?Sat there in the parliament like he was in a coma??Laughble.. Joke,2019,39.47,40.45,41.99
11/7/2019,Sajith,"Do work for the country and come next time without Sumanthiran and Badurdeen Hakeemla, this time you are not qualified to be the president of Sri Lanka.",2019,39.47,40.45,41.99
11/7/2019,Sajith,"After Ranil destroyed the country, Sajith knows how to destroy it by giving votes to Sajith.",2019,39.47,40.45,41.99
11/7/2019,Sajith,"Present a philosophy that builds the country, not a philosophy that slanders others..Avoid giving space to opponents wherever you go..Present a proper policy anywhere..You can't even control a country like that.",2019,39.47,40.45,41.99
11/7/2019,Sajith,"Sons, why are you calling the nation right now? You can't address the nation as a president, so you can address the nation even as a presidential candidate. Because it's just an unreal dream",2019,39.47,40.45,41.99
11/7/2019,Sajith,This devil has gone crazy.. Pow Appa Sajiya... I am reading this even before becoming president in my dreams,2019,39.47,40.45,41.99
11/7/2019,Sajith,I wish you all the best from the bottom of my heart.. You will surely win.. May you get strength and God's blessings to do these things. We are with you.,2019,39.47,40.45,41.99
11/6/2019,Sajith,"Reduction in taxation is surely not the way forward, however tax relief is a great idea. Government expenditure needs to be rationalized and focused towards economic growth. Only a visionary and hardworking politician like you can do it sir!",2019,39.47,40.45,41.99
11/6/2019,Sajith,How could u give this kind of well fair activities with getting these kind of tax reducingI dont think u can impliment free sanitory towels,2019,39.47,40.45,41.99
11/6/2019,Sajith,You are able to win vast victory. Gather up courage to go your greatle journey forward together.,2019,39.47,40.45,41.99
11/6/2019,Sajith,"If there is a lot of it while moving towards a new era, that's the case 😂",2019,39.47,40.45,41.99
11/6/2019,Sajith,Please keep going till the 16th sir. ..he looks tired now. Let the devas take care if this great son of our soil....jayawewa,2019,39.47,40.45,41.99
11/6/2019,Sajith,We are win sir.. you keep your effect until 16,2019,39.47,40.45,41.99
11/5/2019,Sajith,You give the citizens of Sri Lanka a lot of hope. The majority of the citizens of our country want you as their President.,2019,39.47,40.45,41.99
11/5/2019,Sajith,Good luck SIR,2019,39.47,40.45,41.99
11/5/2019,Sajith,2020 prsident mr sajith premadasa,2019,39.47,40.45,41.99
11/5/2019,Sajith,See what you guys have done for last 5 years...,2019,39.47,40.45,41.99
11/5/2019,Sajith,Great victory for ever.,2019,39.47,40.45,41.99
11/5/2019,Sajith,Upgrade arrival lounge of BIA . Gives a very negative image. Overall both lounges have to improve with proper wash rooms maintained at all times. Its very bad at present. Sometimes disgusting,2019,39.47,40.45,41.99
11/4/2019,Sajith,"Seems to have a visionary leader to our motherland. We should unanimously support as a SriLankan, who is willing to protect this SUNDARA LANKAVA. Let’s welcome him In Shaa Allah on 17th November.",2019,39.47,40.45,41.99
11/4/2019,Sajith,congratulations,2019,39.47,40.45,41.99
11/4/2019,Sajith,You are good job sir congratulations,2019,39.47,40.45,41.99
11/3/2019,Sajith,"His English is awesome I’m sure Gota will need pampers, not pads when he comes for a debate the trend and the luck is now in Sajith’s hands. But be more extra cautious the vultures can do anything create hatred to annoy the voters, they are such kind of people. We are with you and Victory is ahead of you good luck",2019,39.47,40.45,41.99
11/3/2019,Sajith,"Sir, who is the reduce posters for election champain... You can see the changed... God bless you",2019,39.47,40.45,41.99
11/3/2019,Sajith,"Then they agreed to Tamil's demands to build a ""safe country"".",2019,39.47,40.45,41.99
11/3/2019,Sajith,"Yes, yes, the last few thieves.. they can take a long rest in 2 more weeks.. because the referendum has already been decided.. send the wretched government home.... even if everyone shouts... the result cannot be changed now..",2019,39.47,40.45,41.99
11/3/2019,Sajith,"Taxes were raised by this government, aren't you a minister of this government, did you hit your head somewhere, or did you hit the curse that killed 60000 innocent boys?",2019,39.47,40.45,41.99
11/3/2019,Sajith,United sri lanka with TNA and easter attack terrorists,2019,39.47,40.45,41.99
11/2/2019,Sajith,"Keep the thieves and the extremists on the stage and catch the thieves.. Can you challenge them to hold debates about policies without shame.. Even after Thapal Chande, you put out the policy statement.. You should be ashamed not to argue..",2019,39.47,40.45,41.99
11/2/2019,Sajith,This is the best joke ever made,2019,39.47,40.45,41.99
11/2/2019,Sajith,"Yes, the first thing that should happen is to find the fraud of the central bank and punish them. If you do that, you will become the number one president.",2019,39.47,40.45,41.99
11/2/2019,Sajith,Will those who came to catch thieves be like Yahapalane? How to forget that he was a world famous thief,2019,39.47,40.45,41.99
11/2/2019,Sajith,"Whaat? No teleprompters? If as some propagandists allege, this guy hasn't done his O levels, I'd hate to see how he would sound like, if he actually goes and does them!:)) Its very lucky for the other side, that he (allegedly) hasn't got his O levels :))",2019,39.47,40.45,41.99
11/2/2019,Sajith,"Mr. Sajith, you are a loser. Our generation itself is unp. But this time someone who knows will not give. Everyone changed because of your work. Even those who said it won't change have changed in the past few days.. you are a loser.",2019,39.47,40.45,41.99
